time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
796,74,!74,14.69,70.676,7347.485,2.676,2381.937,69.744,892.39,2124.184,1208491992#0_1,0.0,1.542
796,76,!76,10.561,0.0,0.0,0.0,0.0,59.515,582.656,2591.366,464275474#1_0,0.0,-1.224
796,77,!77,13.796,35.674,4569.115,1.642,1481.243,66.681,517.035,2004.692,703284588_0,0.0,0.793
796,78,!78,3.89,0.0,0.0,0.0,0.0,56.372,830.493,2523.901,:3725790435_4_0,0.0,-0.323
796,79,!79,10.729,4.995,1981.338,0.724,642.334,62.468,502.016,1759.742,285871232#0_0,0.0,0.058
797,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,66.0,0.0
797,70,!70,9.771,26.171,4874.737,1.575,1580.316,66.301,890.934,2091.865,1208491992#0_1,0.0,1.333
797,71,!71,19.572,165.079,12049.966,4.858,3906.373,74.053,894.569,2172.561,1208491992#0_1,0.0,2.025
797,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,66.0,0.0
797,74,!74,17.162,148.819,12232.364,4.714,3965.513,74.571,893.162,2141.328,1208491992#0_1,0.0,2.472
797,76,!76,6.964,0.0,0.0,0.0,0.0,52.77,577.52,2586.662,464275474#1_0,0.0,-3.597
797,77,!77,13.225,0.0,0.0,0.0,0.0,62.906,516.315,1991.488,703284588_0,0.0,-0.572
797,78,!78,4.209,1.266,2015.45,0.69,653.386,59.204,834.695,2523.854,-368732259#1_0,0.0,0.32
797,79,!79,10.938,8.599,2384.195,0.851,772.932,63.061,503.205,1770.615,285871232#0_0,0.0,0.21
798,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,67.0,0.0
798,70,!70,11.162,35.987,5479.299,1.834,1776.306,67.272,891.437,2103.015,1208491992#0_1,0.0,1.39
798,71,!71,20.964,140.234,9885.858,4.05,3204.812,72.572,895.512,2193.504,1208491992#0_1,0.0,1.392
798,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,67.0,0.0
798,74,!74,18.872,132.143,10177.75,4.041,3299.443,72.553,894.011,2160.181,1208491992#0_1,0.0,1.71
798,76,!76,7.611,8.214,2923.39,0.952,947.725,62.431,572.286,2581.164,:4598734346_2_0,0.0,0.647
798,77,!77,13.825,29.089,3963.071,1.429,1284.775,66.11,515.563,1977.684,703284588_0,0.0,0.6
798,78,!78,5.696,9.4,3952.672,1.121,1281.385,64.869,840.375,2523.43,-368732259#1_0,0.0,1.486
798,79,!79,11.437,16.536,3206.06,1.119,1039.365,64.285,504.449,1781.984,285871232#0_0,0.0,0.499
799,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,68.0,0.0
799,70,!70,12.856,57.815,7002.808,2.437,2270.199,69.342,892.015,2115.859,1208491992#0_1,0.0,1.695
799,71,!71,22.287,154.295,10281.19,4.291,3332.966,73.047,896.515,2215.77,1208491992#0_1,0.0,1.323
799,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,68.0,0.0
799,74,!74,21.086,208.982,14076.827,5.834,4563.43,75.515,894.96,2181.246,1208491992#0_1,0.0,2.214
799,76,!76,6.981,0.0,0.0,0.0,0.0,57.523,572.098,2574.517,:4598734346_2_0,0.0,-0.63
799,77,!77,13.801,7.222,1976.761,0.73,640.851,64.451,514.811,1963.903,703284588_0,0.0,-0.023
799,78,!78,7.462,19.294,4999.632,1.475,1620.795,66.898,847.816,2522.875,-368732259#1_0,0.0,1.767
799,79,!79,11.576,8.15,2260.461,0.817,732.82,63.298,505.708,1793.492,285871232#0_0,0.0,0.139
800,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,69.0,0.0
800,70,!70,14.743,84.932,8540.409,3.112,2768.659,71.062,892.678,2130.587,1208491992#0_1,0.0,1.887
800,71,!71,24.813,331.548,19135.539,8.406,6203.321,78.534,897.694,2240.555,1208491992#1_1,0.0,2.525
800,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,69.0,0.0
800,74,!74,21.911,104.816,7457.055,3.055,2417.447,71.436,895.946,2203.136,1208491992#0_1,0.0,0.826
800,76,!76,7.264,3.905,2200.119,0.763,713.256,60.843,576.903,2569.099,-464275476#1_0,0.0,0.283
800,77,!77,13.846,9.685,2197.179,0.807,712.307,64.641,514.057,1950.078,703284588_0,0.0,0.045
800,78,!78,8.995,24.943,5066.194,1.588,1642.38,66.69,856.786,2522.206,-368732259#1_0,0.0,1.533
800,79,!79,10.389,0.0,0.0,0.0,0.0,59.405,506.837,1803.818,285871232#0_0,0.0,-1.187
800,80,!80,12.798,6.413,1971.87,0.727,639.265,63.797,758.207,2528.694,-368732259#3_0,0.0,0.0
801,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,70.0,0.0
801,70,!70,16.726,115.913,10018.674,3.819,3247.88,72.445,893.431,2147.296,1208491992#0_1,0.0,1.982
801,71,!71,27.16,378.533,20372.986,9.198,6604.453,78.992,899.043,2267.681,1208491992#1_1,0.0,2.347
801,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,70.0,0.0
801,74,!74,24.17,284.893,16923.803,7.351,5486.335,77.205,897.044,2227.281,:6950212169_0_1,0.0,2.258
801,76,!76,9.147,31.212,5888.542,1.831,1908.969,68.208,583.47,2562.731,:4594127048_7_0,0.0,1.884
801,77,!77,13.521,0.0,0.0,0.0,0.0,63.6,513.321,1936.578,703284588_0,0.0,-0.325
801,78,!78,8.193,0.0,0.0,0.0,0.0,58.11,864.956,2521.596,-368732259#1_0,0.0,-0.802
801,79,!79,10.598,7.944,2348.665,0.837,761.414,62.824,507.99,1814.353,285871232#0_0,0.0,0.209
801,80,!80,11.805,0.0,0.0,0.0,0.0,61.023,769.983,2527.896,:4594098416_9_0,0.0,-0.993
802,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,71.0,0.0
802,70,!70,19.228,191.217,13963.715,5.611,4526.771,75.711,894.296,2166.504,1208491992#0_1,0.0,2.502
802,71,!71,29.521,455.604,23005.805,10.655,7457.924,80.177,900.414,2297.17,1208491992#1_1,0.0,2.361
802,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,71.0,0.0
802,74,!74,25.701,237.225,13709.128,6.008,4444.21,75.425,898.31,2252.951,1208491992#1_1,0.0,1.531
802,76,!76,11.53,62.729,8269.622,2.752,2680.875,71.445,591.75,2554.706,-464275476#0_0,0.0,2.383
802,77,!77,13.634,11.599,2392.101,0.875,775.496,64.661,512.579,1922.964,703284588_0,0.0,0.113
802,78,!78,4.822,0.0,0.0,0.0,0.0,48.994,869.764,2521.238,-368732259#1_0,0.0,-3.372
802,79,!79,10.81,8.415,2378.474,0.848,771.078,62.981,509.166,1825.099,285871232#0_0,0.0,0.213
802,80,!80,11.673,1.554,1534.216,0.582,497.386,62.648,781.629,2527.166,:4594098416_9_0,0.0,-0.133
803,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,72.0,0.0
803,70,!70,21.036,175.08,12010.581,4.954,3893.599,74.01,895.243,2187.52,1208491992#0_1,0.0,1.808
803,71,!71,30.795,310.687,15736.121,7.21,5101.293,77.11,901.833,2327.932,1208491992#1_1,0.0,1.274
803,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,72.0,0.0
803,74,!74,27.073,244.923,13650.607,6.053,4425.235,75.607,899.622,2279.992,1208491992#1_1,0.0,1.372
803,77,!77,13.426,0.541,1377.741,0.521,446.66,63.772,511.848,1909.558,703284588_0,0.0,-0.208
803,78,!78,7.403,27.152,6496.358,1.849,2106.0,70.35,876.228,2523.737,:cluster_3725790432_3725790440_17_0,0.0,2.581
803,79,!79,10.282,0.0,0.0,0.0,0.0,60.599,510.284,1835.32,285871232#0_0,0.0,-0.528
803,80,!80,11.776,7.604,2180.967,0.793,707.05,63.339,793.379,2526.442,-368732259#2_0,0.0,0.103
804,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,73.0,0.0
804,70,!70,22.795,203.706,12972.209,5.493,4205.33,74.728,896.268,2210.292,1208491992#0_1,0.0,1.759
804,71,!71,30.928,113.715,6620.574,2.758,2146.296,74.539,903.213,2358.811,:2929034393_0_1,0.0,0.133
804,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,73.0,0.0
804,74,!74,28.815,338.21,17669.591,8.046,5728.075,77.633,900.949,2308.777,1208491992#1_1,0.0,1.742
804,77,!77,13.392,6.216,1911.565,0.707,619.716,64.136,511.119,1896.187,703284588_0,0.0,-0.034
804,78,!78,8.881,23.498,4910.274,1.537,1591.834,66.41,879.419,2531.915,:cluster_3725790432_3725790440_17_0,0.0,1.478
804,79,!79,5.782,0.0,0.0,0.0,0.0,50.264,510.912,1841.068,285871232#0_0,0.0,-4.5
804,80,!80,12.745,35.193,4820.692,1.691,1562.799,66.637,806.103,2525.71,-368732259#2_0,0.0,0.97
805,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,74.0,0.0
805,70,!70,24.696,258.462,15234.298,6.635,4938.636,76.166,897.416,2234.962,1208491992#1_1,0.0,1.901
805,71,!71,31.736,246.982,12607.367,5.699,4087.042,76.305,903.778,2390.5,1208491992#2_1,0.0,0.809
805,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,74.0,0.0
805,74,!74,27.767,0.0,0.0,0.0,0.0,71.663,902.228,2336.515,1208491992#1_1,0.0,-1.048
805,77,!77,12.863,0.0,0.0,0.0,0.0,62.699,510.418,1883.343,703284588_0,0.0,-0.529
805,78,!78,9.56,14.04,3319.815,1.11,1076.241,63.715,880.78,2541.353,:cluster_3725790432_3725790440_17_0,0.0,0.679
805,79,!79,5.016,0.0,0.0,0.0,0.0,55.449,513.029,1845.437,:2895081541_6_0,0.0,-0.766
805,80,!80,10.037,0.0,0.0,0.0,0.0,57.535,816.088,2524.858,:3725790435_8_0,0.0,-2.709
806,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,75.0,0.0
806,70,!70,26.182,241.479,13765.177,6.06,4462.378,75.519,898.716,2261.112,1208491992#1_1,0.0,1.486
806,71,!71,31.643,79.743,5033.534,1.965,1631.828,74.516,904.215,2422.134,1208491992#2_1,0.0,-0.094
806,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,75.0,0.0
806,74,!74,28.771,225.057,12201.822,5.436,3955.575,75.391,903.41,2365.205,:2929034393_0_1,0.0,1.004
806,77,!77,13.791,40.363,4997.894,1.792,1620.245,67.112,509.668,1869.573,703284588_0,0.0,0.928
806,78,!78,9.306,0.0,0.0,0.0,0.0,60.518,881.374,2550.637,368732203#5_0,0.0,-0.254
806,79,!79,5.151,1.074,1815.761,0.659,588.654,58.971,518.009,1846.186,285871232#1_0,0.0,0.135
806,80,!80,9.575,0.0,0.0,0.0,0.0,60.174,824.126,2520.004,:3725790435_8_0,0.0,-0.461
807,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,76.0,0.0
807,70,!70,26.022,34.022,3002.845,1.101,973.506,71.676,899.95,2287.104,1208491992#1_1,0.0,-0.16
807,71,!71,27.143,0.0,0.0,0.0,0.0,70.617,904.096,2449.272,1208491992#2_1,0.0,-4.5
807,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,76.0,0.0
807,74,!74,28.278,0.0,0.0,0.0,0.0,72.408,903.821,2393.476,1208491992#2_1,0.0,-0.493
807,77,!77,10.117,0.0,0.0,0.0,0.0,57.314,509.117,1859.471,703284588_0,0.0,-3.674
807,78,!78,11.495,57.633,7731.057,2.575,2506.283,70.625,881.663,2562.126,368732203#5_0,0.0,2.189
807,79,!79,7.145,19.773,5300.658,1.528,1718.379,67.714,525.116,1845.478,285871232#1_0,0.0,1.995
807,80,!80,9.594,3.015,1818.939,0.673,589.687,61.536,829.619,2512.147,-464275052_0,0.0,0.019
808,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,77.0,0.0
808,70,!70,26.582,130.063,7913.725,3.369,2565.488,73.248,901.174,2313.658,1208491992#1_1,0.0,0.561
808,71,!71,22.71,0.0,0.0,0.0,0.0,68.113,903.997,2471.978,1208491992#2_1,0.0,-4.432
808,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,77.0,0.0
808,74,!74,27.796,0.0,0.0,0.0,0.0,72.179,904.218,2421.264,1208491992#2_1,0.0,-0.482
808,77,!77,5.617,0.0,0.0,0.0,0.0,49.924,509.073,1853.864,:2895081541_1_0,0.0,-4.5
808,79,!79,9.0,29.748,5764.98,1.785,1868.912,68.015,534.068,1844.586,285871232#1_0,0.0,1.854
808,80,!80,11.52,51.515,7041.468,2.355,2282.731,69.569,836.506,2502.915,-464275052_0,0.0,1.926
809,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,78.0,0.0
809,70,!70,26.482,43.936,3497.983,1.324,1134.018,72.0,902.395,2340.112,1208491992#1_1,0.0,-0.1
809,71,!71,18.21,0.0,0.0,0.0,0.0,65.052,903.917,2490.185,1208491992#2_1,0.0,-4.5
809,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,78.0,0.0
809,74,!74,26.12,0.0,0.0,0.0,0.0,70.47,904.104,2447.38,1208491992#2_1,0.0,-1.675
809,77,!77,8.148,32.426,6780.081,1.994,2197.982,70.47,513.141,1847.325,:2895081541_9_0,0.0,2.53
809,79,!79,10.393,31.011,5222.155,1.712,1692.943,66.87,544.406,1843.556,285871232#1_0,0.0,1.393
809,80,!80,12.587,37.049,5056.091,1.764,1639.111,66.878,844.09,2492.871,-464275052_0,0.0,1.066
810,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,79.0,0.0
810,70,!70,25.782,0.0,0.0,0.0,0.0,70.919,903.419,2365.818,1208491992#2_1,0.0,-0.7
810,71,!71,13.863,0.0,0.0,0.0,0.0,61.359,903.856,2504.046,1208491992#2_1,0.0,-4.347
810,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,79.0,0.0
810,74,!74,21.62,0.0,0.0,0.0,0.0,67.426,904.01,2468.997,1208491992#2_1,0.0,-4.5
810,77,!77,7.246,0.0,0.0,0.0,0.0,56.974,520.218,1845.966,285871232#1_0,0.0,-0.901
810,79,!79,11.542,32.736,4965.792,1.688,1609.837,66.576,555.897,1842.404,285871232#2_0,0.0,1.149
810,80,!80,11.751,0.0,0.0,0.0,0.0,61.23,851.701,2483.95,-464275052_0,0.0,-0.836
810,81,!81,13.89,8.198,2058.856,0.759,667.465,64.568,786.248,2430.002,368732296#2_0,0.0,0.0
811,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,80.0,0.0
811,70,!70,26.613,165.459,9723.687,4.209,3152.231,73.889,903.806,2392.424,1208491992#2_1,0.0,0.831
811,71,!71,10.401,0.0,0.0,0.0,0.0,57.711,903.811,2514.445,1208491992#2_1,0.0,-3.462
811,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,80.0,0.0
811,74,!74,17.12,0.0,0.0,0.0,0.0,64.207,903.935,2486.115,1208491992#2_1,0.0,-4.5
811,77,!77,9.26,34.054,6222.947,1.935,2017.377,68.803,529.428,1845.049,285871232#1_0,0.0,2.013
811,79,!79,10.291,0.0,0.0,0.0,0.0,59.21,566.136,1841.369,285871232#2_0,0.0,-1.251
811,80,!80,12.595,30.646,4412.407,1.548,1430.441,66.125,860.505,2474.944,-464275052_0,0.0,0.844
811,81,!81,14.314,24.873,3491.832,1.272,1132.008,65.919,795.703,2419.256,:4594098403_7_0,0.0,0.424
812,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,81.0,0.0
812,70,!70,26.288,14.371,1976.959,0.624,640.941,71.594,904.188,2418.705,1208491992#2_1,0.0,-0.325
812,71,!71,6.73,0.0,0.0,0.0,0.0,52.339,901.88,2520.651,:3725790429_2_0,0.0,-3.671
812,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,81.0,0.0
812,74,!74,13.131,0.0,0.0,0.0,0.0,60.663,903.877,2499.244,1208491992#2_1,0.0,-3.989
812,77,!77,11.186,48.424,6883.56,2.28,2231.54,69.397,540.554,1843.94,285871232#1_0,0.0,1.926
812,79,!79,11.017,20.235,3720.192,1.272,1206.037,64.77,577.098,1840.262,285871232#2_0,0.0,0.726
812,81,!81,11.936,0.0,0.0,0.0,0.0,59.826,803.588,2410.286,368732296#3_0,0.0,-2.377
813,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,82.0,0.0
813,70,!70,25.364,0.0,0.0,0.0,0.0,70.499,904.119,2444.064,1208491992#2_1,0.0,-0.924
813,71,!71,6.082,0.0,0.0,0.0,0.0,56.719,895.929,2521.714,368732259#0_0,0.0,-0.648
813,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,82.0,0.0
813,74,!74,9.616,0.0,0.0,0.0,0.0,56.708,903.835,2508.859,1208491992#2_1,0.0,-3.515
813,77,!77,13.111,67.534,7815.837,2.733,2533.768,70.374,553.604,1842.635,:13539939368_6_0,0.0,1.926
813,79,!79,10.357,0.0,0.0,0.0,0.0,60.365,587.403,1839.22,285871232#2_0,0.0,-0.66
813,81,!81,7.455,0.0,0.0,0.0,0.0,53.334,808.51,2404.687,368732296#3_0,0.0,-4.482
814,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,83.0,0.0
814,70,!70,21.601,0.0,0.0,0.0,0.0,67.445,904.024,2465.661,1208491992#2_1,0.0,-3.762
814,71,!71,6.909,8.245,3136.401,0.985,1016.776,62.743,889.073,2522.54,368732259#0_0,0.0,0.827
814,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,83.0,0.0
814,74,!74,6.382,0.0,0.0,0.0,0.0,51.998,903.763,2515.238,:3725790429_2_0,0.0,-3.234
814,77,!77,13.577,23.402,3490.707,1.258,1131.643,65.565,567.114,1841.27,285871232#2_0,0.0,0.466
814,79,!79,10.414,4.591,1958.683,0.716,634.989,62.242,597.764,1838.173,285871232#2_0,0.0,0.057
814,81,!81,4.156,0.0,0.0,0.0,0.0,47.74,811.253,2401.566,368732296#3_0,0.0,-3.299
815,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,84.0,0.0
815,70,!70,17.523,0.0,0.0,0.0,0.0,64.544,903.948,2483.181,1208491992#2_1,0.0,-4.079
815,71,!71,8.684,26.511,5468.751,1.681,1772.88,67.525,880.439,2523.446,:cluster_3725790432_3725790440_7_0,0.0,1.774
815,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,84.0,0.0
815,74,!74,5.531,0.0,0.0,0.0,0.0,55.581,902.173,2520.391,:3725790429_2_0,0.0,-0.851
815,77,!77,12.884,0.0,0.0,0.0,0.0,62.422,579.932,1839.975,285871232#2_0,0.0,-0.694
815,79,!79,10.821,12.593,2870.144,1.002,930.467,63.589,608.53,1837.085,285871232#2_0,0.0,0.406
815,81,!81,3.03,0.0,0.0,0.0,0.0,52.572,813.885,2400.616,:3725790240_8_0,0.0,-1.126
816,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,85.0,0.0
816,70,!70,14.227,0.0,0.0,0.0,0.0,61.812,903.885,2497.406,1208491992#2_1,0.0,-3.295
816,71,!71,11.278,64.831,8681.273,2.859,2814.324,72.207,869.21,2524.486,368732259#1_0,0.0,2.594
816,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,85.0,0.0
816,74,!74,6.057,4.214,2495.881,0.815,809.132,61.06,896.355,2521.663,368732259#0_0,0.0,0.526
816,77,!77,13.529,29.228,4041.034,1.449,1310.049,66.064,593.393,1838.615,285871232#2_0,0.0,0.646
816,79,!79,10.526,0.0,0.0,0.0,0.0,61.364,619.004,1836.027,285871232#2_0,0.0,-0.294
816,81,!81,3.307,0.667,1902.028,0.662,616.616,58.567,813.856,2403.466,-368732296#3_0,0.0,0.278
817,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,86.0,0.0
817,70,!70,9.727,0.0,0.0,0.0,0.0,56.692,903.843,2507.132,1208491992#2_1,0.0,-4.5
817,71,!71,13.691,90.738,9652.101,3.42,3129.05,72.626,855.557,2525.505,368732259#1_0,0.0,2.414
817,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,86.0,0.0
817,74,!74,6.999,9.499,3357.532,1.042,1088.462,63.252,889.41,2522.499,368732259#0_0,0.0,0.942
817,77,!77,12.444,0.0,0.0,0.0,0.0,61.453,605.774,1837.364,285871232#2_0,0.0,-1.085
817,79,!79,10.566,4.413,1924.73,0.706,623.983,62.299,629.516,1834.971,285871232#2_0,0.0,0.039
817,81,!81,5.805,16.02,5581.614,1.481,1809.446,69.279,810.019,2407.826,-368732296#3_0,0.0,2.498
818,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,87.0,0.0
818,70,!70,5.227,0.0,0.0,0.0,0.0,49.092,903.82,2512.358,1208491992#2_1,0.0,-4.5
818,71,!71,14.781,53.516,5849.511,2.137,1896.322,68.219,840.817,2526.604,368732259#1_0,0.0,1.09
818,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,87.0,0.0
818,74,!74,8.946,30.733,5942.426,1.831,1926.436,68.373,880.516,2523.438,:cluster_3725790432_3725790440_7_0,0.0,1.947
818,77,!77,11.461,0.0,0.0,0.0,0.0,60.73,617.177,1836.212,285871232#2_0,0.0,-0.983
818,79,!79,11.081,15.755,3189.024,1.107,1033.843,64.108,640.542,1833.862,285871232#2_0,0.0,0.515
818,81,!81,7.671,21.49,5264.362,1.557,1706.616,67.415,804.95,2413.587,-368732296#3_0,0.0,1.865
819,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,88.0,0.0
819,70,!70,5.812,4.216,2559.133,0.824,829.637,61.16,903.363,2518.127,:3725790429_2_0,0.0,0.584
819,71,!71,15.121,24.787,3353.255,1.235,1087.084,66.216,825.738,2527.674,:3725790435_1_0,0.0,0.339
819,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,88.0,0.0
819,74,!74,11.477,65.695,8633.856,2.864,2798.953,72.037,869.089,2524.495,368732259#1_0,0.0,2.531
819,77,!77,11.585,7.802,2221.426,0.805,720.166,63.263,628.703,1835.052,285871232#2_0,0.0,0.124
819,79,!79,11.566,16.626,3190.695,1.117,1034.385,64.324,652.05,1832.705,285871232#2_0,0.0,0.485
819,81,!81,9.507,33.025,5930.64,1.868,1922.618,68.189,798.669,2420.725,:4594098403_0_0,0.0,1.836
820,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,89.0,0.0
820,70,!70,5.024,0.0,0.0,0.0,0.0,55.38,899.962,2521.229,368732259#0_0,0.0,-0.787
820,71,!71,14.863,0.0,1263.572,0.47,409.65,64.712,810.91,2528.634,368732259#2_0,0.0,-0.258
820,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,89.0,0.0
820,74,!74,13.723,85.42,9144.681,3.245,2964.554,71.964,855.405,2525.516,368732259#1_0,0.0,2.247
820,77,!77,12.676,38.348,5155.817,1.801,1671.44,67.016,641.315,1833.784,285871232#2_0,0.0,1.091
820,79,!79,10.638,0.0,0.0,0.0,0.0,60.08,662.635,1831.641,285871232#2_0,0.0,-0.928
820,81,!81,11.685,59.382,7803.829,2.615,2529.874,70.677,790.95,2429.501,-368732296#2_0,0.0,2.179
820,82,!82,12.213,5.572,1929.818,0.712,625.632,63.378,760.236,2556.218,-464275230_0,0.0,0.0
821,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,90.0,0.0
821,70,!70,7.183,21.536,5614.626,1.608,1820.161,68.433,892.834,2522.087,368732259#0_0,0.0,2.159
821,71,!71,11.57,0.0,0.0,0.0,0.0,59.111,799.355,2529.298,368732259#2_0,0.0,-3.293
821,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,90.0,0.0
821,74,!74,13.964,16.916,2837.974,1.034,920.04,65.205,841.48,2526.555,368732259#1_0,0.0,0.24
821,77,!77,11.5,0.0,0.0,0.0,0.0,60.474,652.757,1832.634,285871232#2_0,0.0,-1.176
821,79,!79,10.37,0.0,0.0,0.0,0.0,61.309,672.953,1830.604,285871232#2_0,0.0,-0.268
821,81,!81,8.108,0.0,0.0,0.0,0.0,54.587,785.595,2435.592,-368732296#2_0,0.0,-3.577
821,82,!82,11.121,0.0,0.0,0.0,0.0,60.248,766.202,2546.838,-464275230_0,0.0,-1.092
822,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,91.0,0.0
822,70,!70,4.931,0.0,0.0,0.0,0.0,51.001,887.941,2522.676,368732259#0_0,0.0,-2.251
822,71,!71,7.07,0.0,0.0,0.0,0.0,52.678,792.295,2529.704,368732259#2_0,0.0,-4.5
822,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,91.0,0.0
822,74,!74,14.464,28.455,3777.244,1.378,1224.533,66.228,827.056,2527.586,:3725790435_1_0,0.0,0.501
822,77,!77,10.105,0.0,0.0,0.0,0.0,58.81,662.812,1831.623,285871232#2_0,0.0,-1.394
822,79,!79,10.482,5.777,2098.088,0.759,680.182,62.451,683.382,1829.555,285871232#2_0,0.0,0.112
822,81,!81,3.608,0.0,0.0,0.0,0.0,45.101,782.902,2437.98,:4594098401_1_0,0.0,-4.5
822,82,!82,7.002,0.0,0.0,0.0,0.0,52.648,769.958,2540.932,-464275230_0,0.0,-4.119
823,63,!63,0.0,0.0,1521.0,0.612,493.1,55.94,503.075,2514.229,464275471#4_0,92.0,0.0
823,70,!70,7.18,22.37,5777.74,1.649,1873.038,68.818,880.8,2523.411,:cluster_3725790432_3725790440_7_0,0.0,2.249
823,71,!71,3.45,0.0,0.0,0.0,0.0,45.714,789.397,2528.45,:4594098416_17_0,0.0,-3.62
823,72,!72,0.0,0.0,1521.0,0.612,493.1,55.94,501.142,2504.387,-464275471#4_0,92.0,0.0
823,74,!74,13.104,0.0,0.0,0.0,0.0,61.711,813.986,2528.457,368732259#2_0,0.0,-1.36
823,77,!77,10.689,15.947,3294.789,1.131,1068.129,64.083,673.447,1830.554,285871232#2_0,0.0,0.583
823,79,!79,11.121,18.681,3515.937,1.211,1139.821,64.54,694.443,1828.404,285871232#2_0,0.0,0.639
