time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
342,34,!34,21.872,72.508,5536.159,2.227,1794.737,70.545,734.357,2066.946,876422483#1_0,0.0,0.462
343,29,!29,18.441,0.0,0.0,0.0,0.0,65.226,902.02,2331.996,1208491992#1_1,0.0,-4.5
343,30,!30,15.076,0.0,0.0,0.0,0.0,64.201,619.782,1835.949,285871232#2_0,0.0,-0.654
343,33,!33,16.139,13.024,2289.519,0.847,742.242,66.111,878.897,2583.887,:3725790449_1_0,0.0,0.003
343,34,!34,21.476,0.0,0.0,0.0,0.0,68.83,712.888,2067.285,876422483#1_0,0.0,-0.396
344,29,!29,13.941,0.0,0.0,0.0,0.0,61.426,902.664,2345.923,1208491992#1_1,0.0,-4.5
344,30,!30,16.358,76.237,7148.757,2.697,2317.511,69.741,636.058,1834.313,285871232#2_0,0.0,1.282
344,33,!33,15.006,0.0,0.0,0.0,0.0,63.547,878.64,2568.882,-368732203#5_0,0.0,-1.134
344,34,!34,22.027,81.661,6054.556,2.453,1962.789,70.829,690.881,2068.237,876422483#1_0,0.0,0.551
345,29,!29,9.441,0.0,0.0,0.0,0.0,56.308,903.101,2355.354,1208491992#1_1,0.0,-4.5
345,30,!30,15.565,0.0,0.0,0.0,0.0,64.377,651.545,1832.756,285871232#2_0,0.0,-0.793
345,33,!33,15.232,20.421,2975.872,1.098,964.744,66.008,878.25,2553.658,-368732203#5_0,0.0,0.226
345,34,!34,21.99,29.25,2943.833,1.111,954.364,69.658,668.913,2069.297,:6947284950_0_0,0.0,-0.037
346,29,!29,5.611,0.0,0.0,0.0,0.0,50.196,902.313,2360.811,:2929034393_2_0,0.0,-3.831
346,30,!30,15.923,29.019,3572.292,1.329,1158.092,66.778,667.389,1831.163,285871232#2_0,0.0,0.359
346,33,!33,15.379,17.514,2719.424,1.005,881.609,65.92,877.773,2538.287,:cluster_3725790432_3725790440_2_0,0.0,0.147
346,34,!34,21.887,23.049,2580.515,0.955,836.585,69.493,647.081,2070.863,876422483#2_0,0.0,-0.103
347,29,!29,5.596,0.45,1606.081,0.616,520.682,58.655,897.23,2362.212,-506648334#12_0,0.0,-0.015
347,30,!30,15.513,0.0,0.0,0.0,0.0,64.905,682.824,1829.611,285871232#2_0,0.0,-0.41
347,33,!33,15.14,0.585,1339.882,0.496,434.388,64.946,877.272,2523.156,:cluster_3725790432_3725790440_2_0,0.0,-0.239
347,34,!34,21.907,33.94,3229.216,1.234,1046.878,69.706,625.219,2072.257,876422483#2_0,0.0,0.02
348,29,!29,7.081,14.729,4355.607,1.291,1412.015,65.532,890.15,2362.337,-506648334#12_0,0.0,1.485
348,30,!30,15.377,5.24,1715.309,0.633,556.094,65.312,698.114,1827.978,285871232#2_0,0.0,-0.136
348,33,!33,15.963,50.88,5291.755,1.977,1715.508,68.067,876.854,2507.197,-368732203#3_0,0.0,0.823
348,34,!34,22.032,43.778,3803.844,1.482,1233.16,69.96,603.228,2073.588,876422483#2_0,0.0,0.124
349,29,!29,6.295,0.0,0.0,0.0,0.0,56.453,883.854,2362.448,-506648334#12_0,0.0,-0.786
349,30,!30,16.048,44.303,4753.434,1.777,1540.995,67.679,714.055,1826.13,285871232#2_0,0.0,0.671
349,33,!33,15.765,2.959,1515.472,0.557,491.311,65.46,876.566,2491.432,-368732203#3_0,0.0,-0.198
349,34,!34,21.434,0.0,0.0,0.0,0.0,68.561,581.837,2074.973,876422483#3_0,0.0,-0.597
350,29,!29,6.651,3.783,2274.886,0.773,737.493,60.739,877.203,2362.603,:3725790122_4_0,0.0,0.356
350,30,!30,15.242,0.0,0.0,0.0,0.0,64.115,729.196,1824.375,285871232#2_0,0.0,-0.807
350,33,!33,15.209,0.0,0.0,0.0,0.0,64.447,876.288,2476.223,-368732203#3_0,0.0,-0.557
350,34,!34,20.225,0.0,0.0,0.0,0.0,67.246,561.675,2076.533,876422483#3_0,0.0,-1.209
350,35,!35,13.89,8.198,2058.856,0.759,667.465,64.568,507.205,1836.6,-285871232#0_0,0.0,0.0
351,29,!29,7.532,10.465,3353.061,1.059,1087.014,63.3,869.671,2362.812,:3725790122_4_0,0.0,0.881
351,30,!30,15.266,11.935,2272.226,0.839,736.636,65.57,744.36,1822.616,285871232#2_0,0.0,0.025
351,33,!33,16.018,50.597,5255.578,1.965,1703.78,68.057,873.805,2460.482,:cluster_3725789299_4594098417_1_0,0.0,0.809
351,34,!34,15.725,0.0,0.0,0.0,0.0,63.05,545.989,2077.605,876422483#3_0,0.0,-4.5
351,35,!35,13.963,10.928,2299.152,0.844,745.364,64.79,505.687,1822.719,-285871232#0_0,0.0,0.073
352,29,!29,6.622,0.0,0.0,0.0,0.0,56.371,863.051,2363.028,-506648334#11_0,0.0,-0.91
352,30,!30,16.002,47.049,4980.157,1.861,1614.494,67.835,760.256,1820.773,285871232#2_0,0.0,0.736
352,33,!33,16.259,24.819,3195.33,1.191,1035.889,66.709,866.927,2445.91,-368732307#3_0,0.0,0.241
352,34,!34,11.332,0.0,0.0,0.0,0.0,58.685,534.684,2078.362,876422483#3_0,0.0,-4.393
352,35,!35,13.208,0.0,0.0,0.0,0.0,62.586,504.251,1809.589,-285871232#0_0,0.0,-0.755
353,29,!29,7.302,7.832,2936.225,0.947,951.885,62.379,855.754,2363.301,-506648334#11_0,0.0,0.68
353,30,!30,15.537,0.0,0.0,0.0,0.0,64.834,775.69,1818.984,285871232#2_0,0.0,-0.465
353,33,!33,15.809,0.0,0.0,0.0,0.0,65.054,855.559,2434.928,:4594098415_1_0,0.0,-0.449
353,34,!34,6.921,0.0,0.0,0.0,0.0,52.436,527.78,2078.825,876422483#3_0,0.0,-4.411
353,35,!35,13.734,26.1,3709.143,1.338,1202.456,65.837,502.757,1795.935,-285871232#0_0,0.0,0.526
354,29,!29,6.733,0.0,0.0,0.0,0.0,57.506,849.026,2363.552,-506648334#11_0,0.0,-0.57
354,30,!30,15.089,0.0,0.0,0.0,0.0,64.534,790.688,1817.242,285871232#3_0,0.0,-0.449
354,33,!33,15.002,0.0,0.0,0.0,0.0,63.931,844.773,2424.5,-368732307#2_0,0.0,-0.807
354,34,!34,5.343,0.0,0.0,0.0,0.0,53.184,522.517,2078.291,:6604554297_1_0,0.0,-1.578
354,35,!35,13.617,3.759,1669.97,0.622,541.395,64.11,501.276,1782.398,-285871232#0_0,0.0,-0.117
355,29,!29,6.629,0.055,1480.204,0.585,479.876,59.012,842.402,2363.799,-506648334#11_0,0.0,-0.104
355,30,!30,16.043,57.633,5801.873,2.172,1880.878,68.51,806.622,1815.393,285871232#3_0,0.0,0.954
355,33,!33,15.445,30.613,3779.54,1.398,1225.278,66.689,833.665,2413.765,:4594098413_1_0,0.0,0.443
355,34,!34,6.028,5.23,2750.088,0.871,891.54,61.687,520.755,2072.915,703284588_0,0.0,0.685
355,35,!35,13.6,7.102,1979.88,0.731,641.862,64.324,499.797,1768.878,-285871232#0_0,0.0,-0.017
356,29,!29,4.254,0.0,0.0,0.0,0.0,49.72,838.151,2363.957,-506648334#11_0,0.0,-2.375
356,30,!30,15.851,3.334,1542.393,0.566,500.039,65.53,822.366,1813.565,285871232#3_0,0.0,-0.192
356,33,!33,11.395,0.0,0.0,0.0,0.0,58.79,825.472,2405.849,-368732307#1_0,0.0,-4.05
356,34,!34,8.009,24.844,5622.192,1.674,1822.619,68.063,520.319,2064.918,703284588_0,0.0,1.981
356,35,!35,12.93,0.0,0.0,0.0,0.0,62.5,498.391,1756.024,-285871232#0_0,0.0,-0.67
357,29,!29,5.635,8.585,3772.765,1.079,1223.063,64.393,832.519,2364.168,:4594098412_4_0,0.0,1.381
357,30,!30,15.204,0.0,0.0,0.0,0.0,64.308,837.467,1811.812,285871232#3_0,0.0,-0.647
357,33,!33,7.404,0.0,0.0,0.0,0.0,53.357,819.852,2401.112,:3725790240_0_0,0.0,-3.991
357,34,!34,9.818,34.837,5996.853,1.909,1944.084,68.234,519.785,2055.115,703284588_0,0.0,1.809
357,35,!35,12.982,8.311,2142.604,0.785,694.614,64.057,496.98,1743.119,-285871232#0_0,0.0,0.052
358,29,!29,7.252,16.745,4649.296,1.373,1507.223,66.166,825.271,2364.44,:4594098412_4_0,0.0,1.617
358,30,!30,15.456,22.309,3101.484,1.147,1005.465,66.216,852.818,1810.03,285871232#3_0,0.0,0.252
358,33,!33,7.049,0.0,0.0,0.0,0.0,58.457,813.796,2403.534,-368732296#3_0,0.0,-0.354
358,34,!34,11.199,36.051,5470.411,1.833,1773.424,67.26,519.175,2043.932,703284588_0,0.0,1.382
358,35,!35,13.049,8.889,2192.624,0.803,710.829,64.141,495.561,1730.146,-285871232#0_0,0.0,0.067
359,29,!29,6.671,0.0,0.0,0.0,0.0,57.42,818.604,2364.69,-506648334#10_0,0.0,-0.581
359,30,!30,12.988,0.0,0.0,0.0,0.0,60.846,865.718,1808.532,285871232#3_0,0.0,-2.467
359,33,!33,8.372,18.782,4427.314,1.377,1435.267,65.519,808.263,2409.822,-368732296#3_0,0.0,1.323
359,34,!34,12.837,55.921,6826.208,2.376,2212.949,69.114,518.476,2031.114,703284588_0,0.0,1.638
359,35,!35,12.933,3.06,1635.706,0.612,530.287,63.617,494.154,1717.289,-285871232#0_0,0.0,-0.116
360,29,!29,6.711,1.248,1730.114,0.645,560.891,59.587,811.899,2364.939,-506648334#10_0,0.0,0.039
360,30,!30,8.488,0.0,0.0,0.0,0.0,54.954,874.149,1807.553,285871232#3_0,0.0,-4.5
360,33,!33,10.01,33.135,5671.794,1.826,1838.706,67.637,801.648,2417.339,:4594098403_0_0,0.0,1.638
360,34,!34,13.15,16.875,2947.734,1.063,955.622,64.857,517.76,2017.984,703284588_0,0.0,0.313
360,35,!35,12.499,0.0,0.0,0.0,0.0,62.597,492.795,1704.863,-285871232#0_0,0.0,-0.434
360,36,!36,13.518,7.556,2027.906,0.747,657.431,64.307,505.09,2617.934,-464275471#8_0,0.0,0.0
361,29,!29,7.529,9.81,3235.097,1.029,1048.773,63.053,804.375,2365.219,-506648334#10_0,0.0,0.819
361,30,!30,3.988,0.0,0.0,0.0,0.0,46.124,878.11,1807.093,285871232#3_0,0.0,-4.5
361,33,!33,11.348,36.023,5405.373,1.82,1752.34,67.172,794.152,2425.86,-368732296#2_0,0.0,1.338
361,34,!34,13.593,22.676,3420.711,1.234,1108.952,65.509,517.02,2004.411,703284588_0,0.0,0.443
361,35,!35,9.021,0.0,0.0,0.0,0.0,55.923,491.814,1695.896,-285871232#0_0,0.0,-3.479
361,36,!36,13.116,0.0,0.0,0.0,0.0,63.139,504.603,2604.827,:4963426143_1_0,0.0,-0.402
362,29,!29,6.151,0.0,0.0,0.0,0.0,54.608,798.23,2365.448,-506648334#10_0,0.0,-1.379
362,30,!30,5.888,12.687,4665.395,1.288,1512.433,66.726,882.323,1810.049,:6604378283_3_0,0.0,1.899
362,33,!33,10.208,0.0,0.0,0.0,0.0,59.309,787.409,2433.529,-368732296#2_0,0.0,-1.139
362,34,!34,13.632,9.052,2157.419,0.793,699.417,64.477,516.278,1990.799,703284588_0,0.0,0.038
362,35,!35,4.521,0.0,0.0,0.0,0.0,47.465,491.322,1691.402,-285871232#0_0,0.0,-4.5
362,36,!36,12.414,0.0,0.0,0.0,0.0,62.024,504.148,2592.42,:4963426143_1_0,0.0,-0.701
363,29,!29,7.294,12.325,3788.945,1.16,1228.317,64.225,790.943,2365.761,:3725790123_4_0,0.0,1.143
363,30,!30,6.868,9.463,3399.225,1.048,1101.977,63.339,882.808,1816.889,279956988#4_1,0.0,0.98
363,33,!33,5.708,0.0,0.0,0.0,0.0,50.113,783.394,2437.561,:4594098401_1_0,0.0,-4.5
363,34,!34,12.635,0.0,0.0,0.0,0.0,61.742,515.59,1978.184,703284588_0,0.0,-0.997
363,35,!35,7.002,23.338,6116.155,1.716,1982.743,69.739,495.016,1686.638,:cluster_11155666525_2895081540_1_0,0.0,2.481
363,36,!36,13.042,26.33,3876.553,1.379,1256.727,65.704,503.679,2579.387,-464275471#7_0,0.0,0.627
364,29,!29,7.447,2.823,1973.956,0.707,639.939,60.491,783.505,2366.107,:3725790123_4_0,0.0,0.153
364,30,!30,8.212,18.289,4422.008,1.368,1433.546,65.519,883.06,1825.097,279956988#4_1,0.0,1.343
364,33,!33,8.185,32.081,6692.415,1.974,2169.563,70.259,775.804,2438.674,:4594098401_9_0,0.0,2.477
364,34,!34,13.138,22.86,3522.763,1.26,1142.035,65.392,514.874,1965.065,703284588_0,0.0,0.504
364,35,!35,8.42,20.241,4636.328,1.436,1503.025,65.929,503.251,1684.927,:cluster_11155666525_2895081540_1_0,0.0,1.418
364,36,!36,12.61,0.0,0.0,0.0,0.0,62.688,503.226,2566.786,-464275471#7_0,0.0,-0.432
365,29,!29,7.631,3.325,2044.397,0.726,662.775,60.723,775.886,2366.514,-506648334#9_0,0.0,0.184
365,30,!30,10.415,47.24,7211.639,2.321,2337.895,70.156,883.38,1835.508,279956988#4_1,0.0,2.203
365,33,!33,8.145,1.161,1631.724,0.62,528.995,60.304,769.329,2433.767,464275041_0,0.0,-0.04
365,34,!34,13.233,10.138,2295.057,0.839,744.037,64.339,514.154,1951.852,703284588_0,0.0,0.095
365,35,!35,8.466,2.465,1821.388,0.671,590.48,60.819,511.634,1683.765,:12439004666_2_0,0.0,0.046
365,36,!36,12.277,0.0,0.0,0.0,0.0,62.639,502.427,2554.535,:cluster_4594127047_4963426138_1_0,0.0,-0.332
366,29,!29,7.081,0.0,0.0,0.0,0.0,57.853,768.823,2366.987,-506648334#9_0,0.0,-0.55
366,30,!30,12.557,67.933,8166.857,2.808,2647.562,70.96,883.753,1848.06,279956988#4_1,0.0,2.142
366,33,!33,10.52,51.702,7687.369,2.476,2492.118,70.922,761.353,2426.908,464275041_0,0.0,2.375
366,34,!34,13.018,0.073,1343.034,0.512,435.408,63.456,513.445,1938.853,703284588_0,0.0,-0.215
366,35,!35,10.556,46.269,7002.831,2.269,2270.204,69.756,522.114,1682.474,:8156905430_2_0,0.0,2.09
366,36,!36,12.636,16.658,3005.865,1.075,974.467,64.643,501.457,2541.932,:cluster_4594127047_4963426138_1_0,0.0,0.359
367,29,!29,6.536,0.0,0.0,0.0,0.0,57.427,762.303,2367.423,-506648334#9_0,0.0,-0.545
367,30,!30,14.926,106.868,10297.153,3.767,3338.161,73.054,884.163,1862.982,279956988#4_1,0.0,2.369
367,33,!33,13.027,84.734,9522.64,3.311,3087.081,72.689,751.476,2418.413,464275041_0,0.0,2.508
367,34,!34,12.964,4.99,1821.718,0.676,590.589,63.784,512.739,1925.909,703284588_0,0.0,-0.054
367,35,!35,12.407,58.018,7249.154,2.489,2350.06,69.716,534.45,1681.133,1203448833#2_0,0.0,1.85
367,36,!36,12.338,0.0,0.0,0.0,0.0,62.762,500.674,2529.619,:4594104814_0_0,0.0,-0.298
368,29,!29,7.144,6.804,2781.523,0.905,901.733,62.009,755.174,2367.91,:4594098404_4_0,0.0,0.608
368,30,!30,16.573,96.788,8639.321,3.279,2800.722,71.124,884.618,1879.55,279956988#4_1,0.0,1.647
368,33,!33,14.592,70.558,7379.312,2.682,2392.254,69.775,740.413,2408.898,464275041_0,0.0,1.565
368,34,!34,12.61,0.0,0.0,0.0,0.0,62.85,512.053,1913.317,703284588_0,0.0,-0.354
368,35,!35,14.455,87.653,8925.585,3.229,2893.526,71.542,548.826,1679.624,1203448833#2_0,0.0,2.048
368,36,!36,11.896,0.0,0.0,0.0,0.0,62.103,500.059,2517.738,:4594104814_0_0,0.0,-0.443
369,29,!29,6.644,0.0,0.0,0.0,0.0,57.657,748.543,2368.374,:4594098404_4_0,0.0,-0.501
369,30,!30,18.017,103.77,8564.128,3.339,2776.343,71.184,885.109,1897.562,279956988#4_1,0.0,1.444
369,33,!33,15.882,71.82,6974.183,2.606,2260.918,69.502,728.373,2398.543,464275041_0,0.0,1.289
369,34,!34,12.665,7.832,2123.006,0.777,688.261,63.841,511.363,1900.671,703284588_0,0.0,0.055
369,35,!35,16.945,145.855,12144.464,4.658,3937.018,74.537,565.678,1677.856,1203448833#2_0,0.0,2.49
369,36,!36,7.83,0.0,0.0,0.0,0.0,54.022,499.674,2509.919,-464275471#4_0,0.0,-4.066
370,29,!29,6.713,1.494,1781.826,0.657,577.655,59.697,741.843,2368.843,-506648334#8_0,0.0,0.069
370,30,!30,19.921,162.635,11724.874,4.752,3800.984,73.786,885.653,1917.477,279956988#4_1,0.0,1.904
370,33,!33,15.068,0.0,0.0,0.0,0.0,63.972,716.949,2388.718,464275041_0,0.0,-0.814
370,34,!34,12.545,2.58,1605.583,0.603,520.522,63.324,510.68,1888.145,703284588_0,0.0,-0.12
370,35,!35,18.501,116.979,9295.866,3.661,3013.556,71.824,584.078,1675.925,1203448833#2_0,0.0,1.556
370,36,!36,4.144,0.0,0.0,0.0,0.0,47.208,500.707,2505.923,-464275471#4_0,0.0,-3.686
370,37,!37,8.33,1.768,1720.168,0.643,557.667,60.57,800.468,2362.16,506648334#10_0,0.0,0.0
371,29,!29,7.434,8.561,3035.174,0.976,983.962,62.617,734.432,2369.399,-506648334#8_0,0.0,0.721
371,30,!30,22.323,253.257,16084.349,6.81,5214.216,76.841,886.261,1939.793,279956988#4_1,0.0,2.401
371,33,!33,13.362,0.0,0.0,0.0,0.0,61.634,706.819,2380.005,464275041_0,0.0,-1.706
371,34,!34,13.798,51.735,6031.6,2.156,1955.353,68.219,509.929,1874.367,703284588_0,0.0,1.253
371,35,!35,20.086,141.913,10320.025,4.18,3345.562,72.749,604.054,1673.828,1203448833#2_0,0.0,1.585
371,36,!36,5.996,12.856,4627.5,1.287,1500.149,66.572,503.32,2500.588,:4594127049_13_0,0.0,1.852
371,37,!37,9.399,19.835,4165.009,1.35,1350.235,65.071,809.863,2361.811,506648334#10_0,0.0,1.069
372,29,!29,7.383,0.724,1589.808,0.61,515.407,59.727,727.072,2369.952,-506648334#8_0,0.0,-0.051
372,30,!30,24.484,282.276,16626.521,7.245,5389.962,76.999,886.929,1964.27,279956988#4_1,0.0,2.161
372,33,!33,11.918,0.0,0.0,0.0,0.0,60.532,697.145,2373.148,:8169981781_0_0,0.0,-1.444
372,34,!34,11.524,0.0,0.0,0.0,0.0,59.45,509.302,1862.861,703284588_0,0.0,-2.275
372,35,!35,21.731,173.751,11640.293,4.844,3773.558,73.802,625.671,1671.606,1203448833#2_0,0.0,1.645
372,36,!36,7.848,22.378,5306.547,1.58,1720.292,67.444,509.921,2496.468,:4594127049_13_0,0.0,1.852
372,37,!37,7.294,0.0,0.0,0.0,0.0,54.557,817.154,2361.54,506648334#10_0,0.0,-2.105
373,29,!29,7.177,0.0,0.0,0.0,0.0,59.046,719.918,2370.489,-506648334#8_0,0.0,-0.207
373,30,!30,25.279,142.454,8810.296,3.754,2856.133,73.126,887.615,1989.542,279956988#4_1,0.0,0.795
373,33,!33,9.697,0.0,0.0,0.0,0.0,57.446,687.548,2372.7,-506648334#7_0,0.0,-2.221
373,34,!34,7.024,0.0,0.0,0.0,0.0,52.598,508.919,1855.848,703284588_0,0.0,-4.5
373,35,!35,22.391,94.933,6767.595,2.77,2193.94,71.282,647.944,1669.318,1203448833#2_0,0.0,0.66
373,36,!36,9.363,26.834,5153.092,1.634,1670.552,66.807,518.88,2493.84,:4594127049_13_0,0.0,1.515
373,37,!37,4.134,0.0,0.0,0.0,0.0,47.914,821.188,2361.751,:4594098412_8_0,0.0,-3.16
374,29,!29,6.653,0.0,0.0,0.0,0.0,57.589,713.286,2370.987,-506648334#8_0,0.0,-0.524
374,30,!30,24.172,0.0,0.0,0.0,0.0,69.706,887.778,2013.715,279956988#4_1,0.0,-1.107
374,33,!33,9.686,2.593,1755.994,0.654,569.282,61.514,677.877,2373.225,-506648334#7_0,0.0,-0.011
374,34,!34,7.233,3.16,2062.128,0.728,668.522,60.551,510.781,1849.016,:2895081541_9_0,0.0,0.209
374,35,!35,22.319,27.455,2816.763,1.054,913.171,69.79,670.146,1667.037,1203448833#2_0,0.0,-0.072
374,36,!36,11.279,49.057,6902.498,2.293,2237.68,69.407,529.975,2491.805,-464275471#3_0,0.0,1.916
374,37,!37,3.505,0.0,0.0,0.0,0.0,54.889,821.17,2364.305,:4594098412_8_0,0.0,-0.629
375,29,!29,7.71,12.921,3727.862,1.162,1208.517,64.101,705.596,2371.537,:8169981781_4_0,0.0,1.058
375,30,!30,19.672,0.0,0.0,0.0,0.0,66.116,887.835,2033.388,279956988#4_1,0.0,-4.5
375,34,!34,7.865,8.651,2934.383,0.961,951.289,62.523,517.945,1846.193,285871232#1_0,0.0,0.632
375,35,!35,21.932,0.0,1095.436,0.315,355.156,69.112,691.963,1664.796,1203448833#2_0,0.0,-0.387
375,36,!36,13.233,69.754,7962.712,2.793,2581.382,70.546,543.03,2489.632,:4594104816_6_0,0.0,1.953
375,37,!37,3.165,0.0,0.0,0.0,0.0,55.882,818.106,2364.708,-506648334#10_0,0.0,-0.339
376,29,!29,6.743,0.0,0.0,0.0,0.0,56.32,698.869,2372.0,:8169981781_4_0,0.0,-0.967
376,30,!30,15.172,0.0,0.0,0.0,0.0,62.565,887.879,2048.561,279956988#4_1,0.0,-4.5
376,34,!34,10.057,43.727,7005.671,2.228,2271.123,69.935,527.948,1845.196,285871232#1_0,0.0,2.192
376,35,!35,21.523,0.0,0.0,0.0,0.0,68.841,713.373,1662.596,1203448833#2_0,0.0,-0.409
376,36,!36,12.79,0.0,0.0,0.0,0.0,62.807,555.677,2487.716,-464275471#2_0,0.0,-0.443
376,37,!37,5.032,9.049,4319.139,1.155,1400.178,66.2,813.078,2364.896,-506648334#10_0,0.0,1.867
377,29,!29,7.37,7.462,2848.609,0.927,923.482,62.212,691.515,2372.484,-506648334#7_0,0.0,0.627
377,30,!30,10.672,0.0,0.0,0.0,0.0,57.892,887.909,2059.234,279956988#4_1,0.0,-4.5
377,34,!34,11.889,52.573,6955.889,2.355,2254.989,69.378,539.773,1844.018,285871232#1_0,0.0,1.832
377,35,!35,21.361,16.237,2195.495,0.794,711.769,69.093,734.618,1660.374,1203448833#2_0,0.0,-0.162
377,36,!36,12.696,3.478,1688.172,0.631,547.296,63.495,568.25,2485.953,:3725789319_13_0,0.0,-0.094
377,37,!37,7.293,23.214,5850.146,1.676,1896.512,68.921,805.791,2365.167,-506648334#10_0,0.0,2.261
378,29,!29,7.348,0.997,1642.55,0.623,532.505,59.803,684.178,2372.883,-506648334#7_0,0.0,-0.022
378,30,!30,6.551,0.0,0.0,0.0,0.0,51.851,887.928,2065.785,279956988#4_1,0.0,-4.121
378,34,!34,12.849,35.542,4823.274,1.696,1563.636,66.666,552.562,1842.739,:13539939368_6_0,0.0,0.961
378,35,!35,22.462,136.502,9183.53,3.822,2977.13,72.48,756.955,1658.012,1203448833#2_0,0.0,1.102
378,36,!36,12.329,0.0,0.0,0.0,0.0,62.604,580.468,2484.274,:3725789319_13_0,0.0,-0.367
378,37,!37,9.735,45.236,7427.255,2.325,2407.791,70.836,796.063,2365.529,-506648334#10_0,0.0,2.443
379,29,!29,5.81,0.0,0.0,0.0,0.0,53.818,678.378,2373.198,-506648334#7_0,0.0,-1.539
379,30,!30,8.478,27.242,5706.607,1.732,1849.987,68.064,888.664,2074.182,:cluster_293466257_3042737264_8154498079_8156905453_10_1,0.0,1.927
379,34,!34,13.577,32.231,4308.356,1.543,1396.71,66.345,566.072,1841.376,285871232#2_0,0.0,0.728
379,35,!35,21.806,0.0,0.0,0.0,0.0,68.721,778.64,1655.72,1203448833#2_0,0.0,-0.656
379,36,!36,12.492,10.628,2420.399,0.876,784.67,64.003,592.851,2482.609,-464275471#1_0,0.0,0.163
379,37,!37,6.02,0.0,0.0,0.0,0.0,51.046,791.146,2367.673,:3725790123_3_0,0.0,-3.715
380,29,!29,2.396,0.0,0.0,0.0,0.0,43.846,675.986,2373.328,-506648334#7_0,0.0,-3.414
380,30,!30,10.419,42.068,6572.152,2.126,2130.586,69.076,890.595,2084.329,1208491992#0_1,0.0,1.941
380,34,!34,13.13,0.0,0.0,0.0,0.0,63.064,579.136,1840.056,285871232#2_0,0.0,-0.447
380,35,!35,21.936,43.667,3806.742,1.483,1234.099,69.914,800.454,1653.413,1203448833#2_0,0.0,0.129
380,36,!36,13.224,30.523,4235.286,1.507,1373.022,66.143,605.955,2480.839,:4594104809_7_0,0.0,0.732
380,37,!37,6.301,2.804,2116.305,0.732,686.084,60.235,794.853,2372.568,368732307#0_0,0.0,0.28
380,38,!38,22.22,33.559,3182.79,1.213,1031.829,69.851,882.847,1818.128,279956988#4_1,0.0,0.0
381,29,!29,2.169,0.0,0.0,0.0,0.0,55.844,673.963,2372.867,:4594098406_5_0,0.0,-0.228
381,30,!30,12.726,74.762,8743.916,3.017,2834.633,71.716,891.168,2097.043,1208491992#0_1,0.0,2.307
381,34,!34,13.116,6.448,1952.475,0.721,632.978,63.988,592.185,1838.737,285871232#2_0,0.0,-0.014
381,35,!35,22.523,89.588,6429.288,2.626,2084.268,71.185,822.862,1651.155,1203448833#2_0,0.0,0.588
381,36,!36,13.483,16.123,2829.469,1.026,917.283,64.932,619.303,2478.961,-464275471#0_0,0.0,0.259
381,37,!37,8.716,35.637,6834.247,2.062,2215.545,70.24,801.216,2378.521,368732307#0_0,0.0,2.415
381,38,!38,24.362,277.158,16404.654,7.135,5318.038,76.868,883.594,1842.481,279956988#4_1,0.0,2.142
382,29,!29,2.383,0.264,1780.715,0.638,577.289,57.857,673.649,2370.955,:4594098406_5_0,0.0,0.214
382,30,!30,14.329,69.276,7383.35,2.666,2393.563,69.772,891.812,2111.358,1208491992#0_1,0.0,1.602
382,34,!34,12.745,0.0,0.0,0.0,0.0,62.919,604.866,1837.456,285871232#2_0,0.0,-0.37
382,35,!35,18.819,0.0,0.0,0.0,0.0,65.544,841.612,1649.547,1203448833#2_0,0.0,-3.705
382,36,!36,12.95,0.0,0.0,0.0,0.0,62.76,632.107,2477.038,-464275471#0_0,0.0,-0.533
382,37,!37,11.026,55.553,7798.941,2.556,2528.288,70.897,809.267,2386.053,368732307#0_0,0.0,2.31
382,38,!38,24.288,35.819,3177.406,1.2,1030.088,70.881,884.267,1866.761,279956988#4_1,0.0,-0.074
383,29,!29,3.323,2.014,2680.324,0.778,868.911,61.427,676.714,2370.078,506648334#7_0,0.0,0.94
383,30,!30,15.826,80.843,7712.334,2.88,2500.212,70.193,892.524,2127.168,1208491992#0_1,0.0,1.498
383,34,!34,13.19,21.173,3351.856,1.202,1086.631,65.252,617.989,1836.13,285871232#2_0,0.0,0.444
383,35,!35,15.411,0.0,0.0,0.0,0.0,62.862,856.966,1648.231,1203448833#2_0,0.0,-3.407
383,36,!36,8.45,0.0,0.0,0.0,0.0,54.897,640.462,2475.783,-464275471#0_0,0.0,-4.5
383,37,!37,7.174,0.0,0.0,0.0,0.0,53.02,814.411,2391.039,:3725790240_4_0,0.0,-3.852
383,38,!38,23.825,0.0,0.0,0.0,0.0,70.103,884.919,1890.58,279956988#4_1,0.0,-0.463
384,29,!29,5.127,9.103,4259.957,1.15,1380.993,65.973,681.833,2369.8,506648334#7_0,0.0,1.804
384,30,!30,17.717,125.715,10253.182,3.987,3323.9,72.608,893.322,2144.867,1208491992#0_1,0.0,1.89
384,34,!34,13.043,2.221,1549.677,0.583,502.398,63.627,630.967,1834.825,285871232#2_0,0.0,-0.147
384,35,!35,10.911,0.0,0.0,0.0,0.0,58.182,867.837,1647.298,1203448833#2_0,0.0,-4.5
384,36,!36,5.1,0.0,0.0,0.0,0.0,49.565,645.505,2475.025,-464275471#0_0,0.0,-3.35
384,37,!37,9.083,31.148,5918.237,1.835,1918.595,68.283,816.554,2399.292,:3725790240_10_0,0.0,1.909
